date,year,month,quarter,brand,therapy_area,region,territory,rep_id,units_sold,revenue_usd,market_share_pct
2023-03-01,2023,3,Q1,BrandC,CNS,South,S-203,REP_S-203,4088,202914.12,27.55
2023-04-01,2023,4,Q2,BrandC,CNS,South,S-203,REP_S-203,4573,234438.18,22.68
2023-05-01,2023,5,Q2,BrandC,CNS,South,S-203,REP_S-203,4766,232088.05,16.96
2023-06-01,2023,6,Q2,BrandC,CNS,South,S-203,REP_S-203,4962,235089.41,14.13
2023-07-01,2023,7,Q3,BrandC,CNS,South,S-203,REP_S-203,5143,255964.83,10.54
2023-08-01,2023,8,Q3,BrandC,CNS,South,S-203,REP_S-203,4683,237788.34,16.52
2023-09-01,2023,9,Q3,BrandC,CNS,South,S-203,REP_S-203,4215,216770.43,17.92
2023-10-01,2023,10,Q4,BrandC,CNS,South,S-203,REP_S-203,4375,217689.07,24.22
2023-11-01,2023,11,Q4,BrandC,CNS,South,S-203,REP_S-203,4149,206659.48,23.8
2023-12-01,2023,12,Q4,BrandC,CNS,South,S-203,REP_S-203,4130,212206.7,9.68
2021-01-01,2021,1,Q1,BrandC,CNS,East,E-301,REP_E-301,3669,306539.34,17.54
2021-02-01,2021,2,Q1,BrandC,CNS,East,E-301,REP_E-301,4038,321016.93,31.37
2021-03-01,2021,3,Q1,BrandC,CNS,East,E-301,REP_E-301,4444,371569.15,21.06
2021-04-01,2021,4,Q2,BrandC,CNS,East,E-301,REP_E-301,4438,357907.54,14.61
2021-05-01,2021,5,Q2,BrandC,CNS,East,E-301,REP_E-301,4664,380293.8,25.03
2021-06-01,2021,6,Q2,BrandC,CNS,East,E-301,REP_E-301,4589,371116.07,14.52
2021-07-01,2021,7,Q3,BrandC,CNS,East,E-301,REP_E-301,4238,353901.42,29.7
2021-08-01,2021,8,Q3,BrandC,CNS,East,E-301,REP_E-301,4738,394153.21,16.99
2021-09-01,2021,9,Q3,BrandC,CNS,East,E-301,REP_E-301,5027,412921.44,21.2
2021-10-01,2021,10,Q4,BrandC,CNS,East,E-301,REP_E-301,4324,343943.39,9.21
2021-11-01,2021,11,Q4,BrandC,CNS,East,E-301,REP_E-301,4273,342926.29,18.23
2021-12-01,2021,12,Q4,BrandC,CNS,East,E-301,REP_E-301,4381,349356.88,27.98
2022-01-01,2022,1,Q1,BrandC,CNS,East,E-301,REP_E-301,3869,300844.67,27.34
2022-02-01,2022,2,Q1,BrandC,CNS,East,E-301,REP_E-301,4925,411101.75,13.38
2022-03-01,2022,3,Q1,BrandC,CNS,East,E-301,REP_E-301,4671,377812.55,13.43
2022-04-01,2022,4,Q2,BrandC,CNS,East,E-301,REP_E-301,5362,433610.73,27.62
2022-05-01,2022,5,Q2,BrandC,CNS,East,E-301,REP_E-301,4716,395459.01,30.33
2022-06-01,2022,6,Q2,BrandC,CNS,East,E-301,REP_E-301,5686,458538.7,10.29
2022-07-01,2022,7,Q3,BrandC,CNS,East,E-301,REP_E-301,5289,423384.16,18.8
2022-08-01,2022,8,Q3,BrandC,CNS,East,E-301,REP_E-301,5092,412719.7,16.1
2022-09-01,2022,9,Q3,BrandC,CNS,East,E-301,REP_E-301,4813,382990.32,28.9
2022-10-01,2022,10,Q4,BrandC,CNS,East,E-301,REP_E-301,4487,367841.04,10.0
2022-11-01,2022,11,Q4,BrandC,CNS,East,E-301,REP_E-301,4821,389585.41,13.07
2022-12-01,2022,12,Q4,BrandC,CNS,East,E-301,REP_E-301,4459,359362.03,26.06
2023-01-01,2023,1,Q1,BrandC,CNS,East,E-301,REP_E-301,3869,311266.65,9.23
2023-02-01,2023,2,Q1,BrandC,CNS,East,E-301,REP_E-301,4285,348137.29,19.82
2023-03-01,2023,3,Q1,BrandC,CNS,East,E-301,REP_E-301,4801,391543.06,18.61
2023-04-01,2023,4,Q2,BrandC,CNS,East,E-301,REP_E-301,5191,418248.37,16.03
2023-05-01,2023,5,Q2,BrandC,CNS,East,E-301,REP_E-301,5226,422440.25,17.47
2023-06-01,2023,6,Q2,BrandC,CNS,East,E-301,REP_E-301,5777,469588.03,20.72
2023-07-01,2023,7,Q3,BrandC,CNS,East,E-301,REP_E-301,4570,370725.25,11.87
2023-08-01,2023,8,Q3,BrandC,CNS,East,E-301,REP_E-301,5223,425513.35,21.73
2023-09-01,2023,9,Q3,BrandC,CNS,East,E-301,REP_E-301,4358,350020.06,27.33
2023-10-01,2023,10,Q4,BrandC,CNS,East,E-301,REP_E-301,5070,421085.77,26.24
2023-11-01,2023,11,Q4,BrandC,CNS,East,E-301,REP_E-301,4656,379818.86,11.69
2023-12-01,2023,12,Q4,BrandC,CNS,East,E-301,REP_E-301,4790,386064.87,11.58
2021-01-01,2021,1,Q1,BrandC,CNS,East,E-302,REP_E-302,3780,274679.1,21.16
2021-02-01,2021,2,Q1,BrandC,CNS,East,E-302,REP_E-302,3762,277830.92,12.19
2021-03-01,2021,3,Q1,BrandC,CNS,East,E-302,REP_E-302,4864,357420.0,15.1
2021-04-01,2021,4,Q2,BrandC,CNS,East,E-302,REP_E-302,4269,315199.65,23.93
2021-05-01,2021,5,Q2,BrandC,CNS,East,E-302,REP_E-302,5210,383128.16,31.17
2021-06-01,2021,6,Q2,BrandC,CNS,East,E-302,REP_E-302,4478,336226.81,9.21
2021-07-01,2021,7,Q3,BrandC,CNS,East,E-302,REP_E-302,4915,352981.43,29.37
2021-08-01,2021,8,Q3,BrandC,CNS,East,E-302,REP_E-302,4264,307947.41,21.85
2021-09-01,2021,9,Q3,BrandC,CNS,East,E-302,REP_E-302,4641,334524.39,21.53
2021-10-01,2021,10,Q4,BrandC,CNS,East,E-302,REP_E-302,4220,314082.72,20.01
2021-11-01,2021,11,Q4,BrandC,CNS,East,E-302,REP_E-302,4115,306690.88,9.67
2021-12-01,2021,12,Q4,BrandC,CNS,East,E-302,REP_E-302,4356,321787.69,10.16
2022-01-01,2022,1,Q1,BrandC,CNS,East,E-302,REP_E-302,4107,307797.06,22.42
2022-02-01,2022,2,Q1,BrandC,CNS,East,E-302,REP_E-302,3961,283158.68,16.18
2022-03-01,2022,3,Q1,BrandC,CNS,East,E-302,REP_E-302,4851,366991.7,30.01
2022-04-01,2022,4,Q2,BrandC,CNS,East,E-302,REP_E-302,4426,333906.14,17.76
2022-05-01,2022,5,Q2,BrandC,CNS,East,E-302,REP_E-302,5151,382661.16,11.44
2022-06-01,2022,6,Q2,BrandC,CNS,East,E-302,REP_E-302,5388,408521.16,25.15
2022-07-01,2022,7,Q3,BrandC,CNS,East,E-302,REP_E-302,4885,345789.17,15.04
2022-08-01,2022,8,Q3,BrandC,CNS,East,E-302,REP_E-302,5308,384531.04,20.61
2022-09-01,2022,9,Q3,BrandC,CNS,East,E-302,REP_E-302,4895,353100.51,24.75
2022-10-01,2022,10,Q4,BrandC,CNS,East,E-302,REP_E-302,4344,322620.21,29.61
2022-11-01,2022,11,Q4,BrandC,CNS,East,E-302,REP_E-302,4883,349983.86,27.01
2022-12-01,2022,12,Q4,BrandC,CNS,East,E-302,REP_E-302,4063,301965.16,24.23
2023-01-01,2023,1,Q1,BrandC,CNS,East,E-302,REP_E-302,4369,328629.07,24.31
2023-02-01,2023,2,Q1,BrandC,CNS,East,E-302,REP_E-302,4582,340119.7,30.7
2023-03-01,2023,3,Q1,BrandC,CNS,East,E-302,REP_E-302,5070,373289.24,15.1
2023-04-01,2023,4,Q2,BrandC,CNS,East,E-302,REP_E-302,5478,393129.3,8.03
2023-05-01,2023,5,Q2,BrandC,CNS,East,E-302,REP_E-302,5634,405488.02,14.53
2023-06-01,2023,6,Q2,BrandC,CNS,East,E-302,REP_E-302,5406,405673.39,13.23
2023-07-01,2023,7,Q3,BrandC,CNS,East,E-302,REP_E-302,5189,385816.36,23.88
2023-08-01,2023,8,Q3,BrandC,CNS,East,E-302,REP_E-302,4510,329926.6,23.21
2023-09-01,2023,9,Q3,BrandC,CNS,East,E-302,REP_E-302,4534,329166.92,22.24
2023-10-01,2023,10,Q4,BrandC,CNS,East,E-302,REP_E-302,5410,380027.28,8.39
2023-11-01,2023,11,Q4,BrandC,CNS,East,E-302,REP_E-302,4085,292664.17,25.49
2023-12-01,2023,12,Q4,BrandC,CNS,East,E-302,REP_E-302,4398,334293.53,15.76
2021-01-01,2021,1,Q1,BrandC,CNS,East,E-303,REP_E-303,4193,212640.1,12.56
2021-02-01,2021,2,Q1,BrandC,CNS,East,E-303,REP_E-303,4717,245274.41,24.84
2021-03-01,2021,3,Q1,BrandC,CNS,East,E-303,REP_E-303,4080,218076.27,21.36
2021-04-01,2021,4,Q2,BrandC,CNS,East,E-303,REP_E-303,4424,231758.85,16.61
2021-05-01,2021,5,Q2,BrandC,CNS,East,E-303,REP_E-303,4771,251577.77,29.87
2021-06-01,2021,6,Q2,BrandC,CNS,East,E-303,REP_E-303,4981,261539.6,8.5
2021-07-01,2021,7,Q3,BrandC,CNS,East,E-303,REP_E-303,4669,241202.28,15.58
2021-08-01,2021,8,Q3,BrandC,CNS,East,E-303,REP_E-303,4350,229592.19,9.37
2021-09-01,2021,9,Q3,BrandC,CNS,East,E-303,REP_E-303,4753,249201.07,26.4
2021-10-01,2021,10,Q4,BrandC,CNS,East,E-303,REP_E-303,4536,241078.17,24.85
2021-11-01,2021,11,Q4,BrandC,CNS,East,E-303,REP_E-303,3937,201518.04,15.95
2021-12-01,2021,12,Q4,BrandC,CNS,East,E-303,REP_E-303,4574,228080.96,24.22
2022-01-01,2022,1,Q1,BrandC,CNS,East,E-303,REP_E-303,4595,242342.41,17.5
2022-02-01,2022,2,Q1,BrandC,CNS,East,E-303,REP_E-303,4442,231081.2,26.15
2022-03-01,2022,3,Q1,BrandC,CNS,East,E-303,REP_E-303,4632,237874.59,18.9
2022-04-01,2022,4,Q2,BrandC,CNS,East,E-303,REP_E-303,4999,257010.43,17.89
2022-05-01,2022,5,Q2,BrandC,CNS,East,E-303,REP_E-303,4671,253635.41,30.43
2022-06-01,2022,6,Q2,BrandC,CNS,East,E-303,REP_E-303,5055,257789.71,14.02
2022-07-01,2022,7,Q3,BrandC,CNS,East,E-303,REP_E-303,4261,216368.7,10.89
2022-08-01,2022,8,Q3,BrandC,CNS,East,E-303,REP_E-303,5203,269248.03,22.03
2022-09-01,2022,9,Q3,BrandC,CNS,East,E-303,REP_E-303,4217,222995.77,31.26
2022-10-01,2022,10,Q4,BrandC,CNS,East,E-303,REP_E-303,5047,272611.5,17.07
2022-11-01,2022,11,Q4,BrandC,CNS,East,E-303,REP_E-303,4344,227363.62,9.49
2022-12-01,2022,12,Q4,BrandC,CNS,East,E-303,REP_E-303,4350,219013.35,16.14
2023-01-01,2023,1,Q1,BrandC,CNS,East,E-303,REP_E-303,4290,230359.33,20.14
2023-02-01,2023,2,Q1,BrandC,CNS,East,E-303,REP_E-303,4555,235221.94,11.89
2023-03-01,2023,3,Q1,BrandC,CNS,East,E-303,REP_E-303,5347,271600.69,23.79
2023-04-01,2023,4,Q2,BrandC,CNS,East,E-303,REP_E-303,4196,212087.9,31.95
2023-05-01,2023,5,Q2,BrandC,CNS,East,E-303,REP_E-303,5716,300230.61,18.84
2023-06-01,2023,6,Q2,BrandC,CNS,East,E-303,REP_E-303,5449,282842.64,16.51
2023-07-01,2023,7,Q3,BrandC,CNS,East,E-303,REP_E-303,4846,252074.53,17.62
2023-08-01,2023,8,Q3,BrandC,CNS,East,E-303,REP_E-303,4781,253343.87,10.76
2023-09-01,2023,9,Q3,BrandC,CNS,East,E-303,REP_E-303,5579,283590.07,29.2
2023-10-01,2023,10,Q4,BrandC,CNS,East,E-303,REP_E-303,4496,238611.81,17.96
2023-11-01,2023,11,Q4,BrandC,CNS,East,E-303,REP_E-303,4309,220293.74,17.29
2023-12-01,2023,12,Q4,BrandC,CNS,East,E-303,REP_E-303,5024,270775.36,23.83
2021-01-01,2021,1,Q1,BrandC,CNS,West,W-401,REP_W-401,4130,319069.71,13.29
2021-02-01,2021,2,Q1,BrandC,CNS,West,W-401,REP_W-401,3552,274841.12,23.02
2021-03-01,2021,3,Q1,BrandC,CNS,West,W-401,REP_W-401,3981,305755.77,21.72
2021-04-01,2021,4,Q2,BrandC,CNS,West,W-401,REP_W-401,4258,325112.84,12.44
2021-05-01,2021,5,Q2,BrandC,CNS,West,W-401,REP_W-401,4975,383929.4,9.43
2021-06-01,2021,6,Q2,BrandC,CNS,West,W-401,REP_W-401,4148,301269.59,22.5
2021-07-01,2021,7,Q3,BrandC,CNS,West,W-401,REP_W-401,3750,290806.07,26.33
2021-08-01,2021,8,Q3,BrandC,CNS,West,W-401,REP_W-401,4629,355033.75,20.56
2021-09-01,2021,9,Q3,BrandC,CNS,West,W-401,REP_W-401,3814,290490.45,13.44
2021-10-01,2021,10,Q4,BrandC,CNS,West,W-401,REP_W-401,3808,303255.97,24.0
2021-11-01,2021,11,Q4,BrandC,CNS,West,W-401,REP_W-401,3508,264755.58,9.92
2021-12-01,2021,12,Q4,BrandC,CNS,West,W-401,REP_W-401,3685,279646.96,18.6
2022-01-01,2022,1,Q1,BrandC,CNS,West,W-401,REP_W-401,3616,287659.74,11.92
2022-02-01,2022,2,Q1,BrandC,CNS,West,W-401,REP_W-401,4170,313715.46,12.43
2022-03-01,2022,3,Q1,BrandC,CNS,West,W-401,REP_W-401,4191,317103.33,12.86
2022-04-01,2022,4,Q2,BrandC,CNS,West,W-401,REP_W-401,4147,316331.89,17.28
2022-05-01,2022,5,Q2,BrandC,CNS,West,W-401,REP_W-401,4811,374252.78,9.23
2022-06-01,2022,6,Q2,BrandC,CNS,West,W-401,REP_W-401,4645,356841.04,17.55
2022-07-01,2022,7,Q3,BrandC,CNS,West,W-401,REP_W-401,3953,294604.52,20.28
2022-08-01,2022,8,Q3,BrandC,CNS,West,W-401,REP_W-401,4721,357334.33,19.6
2022-09-01,2022,9,Q3,BrandC,CNS,West,W-401,REP_W-401,4339,327921.43,17.19
2022-10-01,2022,10,Q4,BrandC,CNS,West,W-401,REP_W-401,4534,346336.4,28.14
2022-11-01,2022,11,Q4,BrandC,CNS,West,W-401,REP_W-401,4058,313100.01,11.49
2022-12-01,2022,12,Q4,BrandC,CNS,West,W-401,REP_W-401,3774,291143.53,20.14
2023-01-01,2023,1,Q1,BrandC,CNS,West,W-401,REP_W-401,4002,295296.35,9.49
2023-02-01,2023,2,Q1,BrandC,CNS,West,W-401,REP_W-401,4443,347143.08,9.71
2023-03-01,2023,3,Q1,BrandC,CNS,West,W-401,REP_W-401,4163,320097.69,21.77
2023-04-01,2023,4,Q2,BrandC,CNS,West,W-401,REP_W-401,4455,350266.0,21.58
2023-05-01,2023,5,Q2,BrandC,CNS,West,W-401,REP_W-401,4674,360759.52,29.07
2023-06-01,2023,6,Q2,BrandC,CNS,West,W-401,REP_W-401,4429,346302.55,21.39
2023-07-01,2023,7,Q3,BrandC,CNS,West,W-401,REP_W-401,4536,350263.18,31.03
2023-08-01,2023,8,Q3,BrandC,CNS,West,W-401,REP_W-401,4735,372002.94,9.17
2023-09-01,2023,9,Q3,BrandC,CNS,West,W-401,REP_W-401,4898,378633.76,10.35
2023-10-01,2023,10,Q4,BrandC,CNS,West,W-401,REP_W-401,4452,339931.73,9.06
2023-11-01,2023,11,Q4,BrandC,CNS,West,W-401,REP_W-401,4227,338082.62,12.45
2023-12-01,2023,12,Q4,BrandC,CNS,West,W-401,REP_W-401,3965,308734.59,20.99
2021-01-01,2021,1,Q1,BrandC,CNS,West,W-402,REP_W-402,3520,336431.48,21.69
2021-02-01,2021,2,Q1,BrandC,CNS,West,W-402,REP_W-402,3792,356321.27,13.04
2021-03-01,2021,3,Q1,BrandC,CNS,West,W-402,REP_W-402,3808,356759.89,25.81
2021-04-01,2021,4,Q2,BrandC,CNS,West,W-402,REP_W-402,4048,387608.13,8.6
2021-05-01,2021,5,Q2,BrandC,CNS,West,W-402,REP_W-402,4220,387122.97,16.52
2021-06-01,2021,6,Q2,BrandC,CNS,West,W-402,REP_W-402,4287,391850.73,26.73
2021-07-01,2021,7,Q3,BrandC,CNS,West,W-402,REP_W-402,4305,402496.4,21.53
2021-08-01,2021,8,Q3,BrandC,CNS,West,W-402,REP_W-402,3881,375159.49,14.27
2021-09-01,2021,9,Q3,BrandC,CNS,West,W-402,REP_W-402,3847,359991.39,24.68
2021-10-01,2021,10,Q4,BrandC,CNS,West,W-402,REP_W-402,3556,347251.08,21.62
2021-11-01,2021,11,Q4,BrandC,CNS,West,W-402,REP_W-402,4066,393989.99,27.11
2021-12-01,2021,12,Q4,BrandC,CNS,West,W-402,REP_W-402,3223,306704.58,25.64
2022-01-01,2022,1,Q1,BrandC,CNS,West,W-402,REP_W-402,4152,395555.49,22.64
2022-02-01,2022,2,Q1,BrandC,CNS,West,W-402,REP_W-402,4368,415656.37,19.72
2022-03-01,2022,3,Q1,BrandC,CNS,West,W-402,REP_W-402,4079,387211.31,11.2
2022-04-01,2022,4,Q2,BrandC,CNS,West,W-402,REP_W-402,3561,334494.04,14.27
2022-05-01,2022,5,Q2,BrandC,CNS,West,W-402,REP_W-402,4384,412763.45,18.06
2022-06-01,2022,6,Q2,BrandC,CNS,West,W-402,REP_W-402,4543,420685.51,22.38
2022-07-01,2022,7,Q3,BrandC,CNS,West,W-402,REP_W-402,4218,381489.39,20.33
2022-08-01,2022,8,Q3,BrandC,CNS,West,W-402,REP_W-402,4275,413457.48,14.92
2022-09-01,2022,9,Q3,BrandC,CNS,West,W-402,REP_W-402,4743,450221.42,8.16
2022-10-01,2022,10,Q4,BrandC,CNS,West,W-402,REP_W-402,4324,409212.49,19.91
2022-11-01,2022,11,Q4,BrandC,CNS,West,W-402,REP_W-402,3763,358914.19,14.86
2022-12-01,2022,12,Q4,BrandC,CNS,West,W-402,REP_W-402,3548,330169.7,25.63
2023-01-01,2023,1,Q1,BrandC,CNS,West,W-402,REP_W-402,3967,367864.69,8.57
2023-02-01,2023,2,Q1,BrandC,CNS,West,W-402,REP_W-402,4143,389810.12,22.04
2023-03-01,2023,3,Q1,BrandC,CNS,West,W-402,REP_W-402,4554,442716.55,30.6
2023-04-01,2023,4,Q2,BrandC,CNS,West,W-402,REP_W-402,4425,408931.38,12.19
2023-05-01,2023,5,Q2,BrandC,CNS,West,W-402,REP_W-402,4917,440828.58,19.32
2023-06-01,2023,6,Q2,BrandC,CNS,West,W-402,REP_W-402,5469,512111.54,10.19
2023-07-01,2023,7,Q3,BrandC,CNS,West,W-402,REP_W-402,5062,489942.41,23.02
2023-08-01,2023,8,Q3,BrandC,CNS,West,W-402,REP_W-402,4662,425859.09,21.21
2023-09-01,2023,9,Q3,BrandC,CNS,West,W-402,REP_W-402,4460,412068.44,17.78
2023-10-01,2023,10,Q4,BrandC,CNS,West,W-402,REP_W-402,4247,403993.74,20.51
2023-11-01,2023,11,Q4,BrandC,CNS,West,W-402,REP_W-402,4591,456755.46,29.52
2023-12-01,2023,12,Q4,BrandC,CNS,West,W-402,REP_W-402,4025,370522.56,12.71
2021-01-01,2021,1,Q1,BrandC,CNS,West,W-403,REP_W-403,3862,353610.27,30.95
2021-02-01,2021,2,Q1,BrandC,CNS,West,W-403,REP_W-403,3806,334763.54,17.04
2021-03-01,2021,3,Q1,BrandC,CNS,West,W-403,REP_W-403,4279,382249.24,16.14
2021-04-01,2021,4,Q2,BrandC,CNS,West,W-403,REP_W-403,4224,365647.63,9.5
2021-05-01,2021,5,Q2,BrandC,CNS,West,W-403,REP_W-403,4711,407896.0,19.67
2021-06-01,2021,6,Q2,BrandC,CNS,West,W-403,REP_W-403,4179,375520.43,10.62
2021-07-01,2021,7,Q3,BrandC,CNS,West,W-403,REP_W-403,4333,370824.78,13.96
2021-08-01,2021,8,Q3,BrandC,CNS,West,W-403,REP_W-403,4435,386843.68,15.61
2021-09-01,2021,9,Q3,BrandC,CNS,West,W-403,REP_W-403,3888,342204.05,27.41
2021-10-01,2021,10,Q4,BrandC,CNS,West,W-403,REP_W-403,3691,325367.2,29.01
2021-11-01,2021,11,Q4,BrandC,CNS,West,W-403,REP_W-403,3638,318836.29,15.26
2021-12-01,2021,12,Q4,BrandC,CNS,West,W-403,REP_W-403,3582,317551.03,28.61
2022-01-01,2022,1,Q1,BrandC,CNS,West,W-403,REP_W-403,3983,355181.63,28.57
2022-02-01,2022,2,Q1,BrandC,CNS,West,W-403,REP_W-403,3470,309690.2,26.35
2022-03-01,2022,3,Q1,BrandC,CNS,West,W-403,REP_W-403,3713,320140.24,11.52
2022-04-01,2022,4,Q2,BrandC,CNS,West,W-403,REP_W-403,4922,430457.09,24.57
2022-05-01,2022,5,Q2,BrandC,CNS,West,W-403,REP_W-403,4269,384454.65,30.68
2022-06-01,2022,6,Q2,BrandC,CNS,West,W-403,REP_W-403,4628,414341.93,24.38
2022-07-01,2022,7,Q3,BrandC,CNS,West,W-403,REP_W-403,4066,347807.98,15.96
2022-08-01,2022,8,Q3,BrandC,CNS,West,W-403,REP_W-403,4464,395393.8,20.01
2022-09-01,2022,9,Q3,BrandC,CNS,West,W-403,REP_W-403,4068,343647.02,23.5
2022-10-01,2022,10,Q4,BrandC,CNS,West,W-403,REP_W-403,3679,323892.36,20.25
2022-11-01,2022,11,Q4,BrandC,CNS,West,W-403,REP_W-403,4400,401693.48,10.88
2022-12-01,2022,12,Q4,BrandC,CNS,West,W-403,REP_W-403,4326,373282.49,15.49
2023-01-01,2023,1,Q1,BrandC,CNS,West,W-403,REP_W-403,4029,348459.83,27.26
2023-02-01,2023,2,Q1,BrandC,CNS,West,W-403,REP_W-403,4500,401848.21,28.67
2023-03-01,2023,3,Q1,BrandC,CNS,West,W-403,REP_W-403,4987,425100.0,11.3
2023-04-01,2023,4,Q2,BrandC,CNS,West,W-403,REP_W-403,4840,420317.71,30.86
2023-05-01,2023,5,Q2,BrandC,CNS,West,W-403,REP_W-403,4907,436746.53,15.89
2023-06-01,2023,6,Q2,BrandC,CNS,West,W-403,REP_W-403,4883,424038.78,23.9
2023-07-01,2023,7,Q3,BrandC,CNS,West,W-403,REP_W-403,5007,438315.23,26.04
2023-08-01,2023,8,Q3,BrandC,CNS,West,W-403,REP_W-403,4559,406957.74,27.49
2023-09-01,2023,9,Q3,BrandC,CNS,West,W-403,REP_W-403,4430,392928.31,30.7
2023-10-01,2023,10,Q4,BrandC,CNS,West,W-403,REP_W-403,4493,397293.31,15.51
2023-11-01,2023,11,Q4,BrandC,CNS,West,W-403,REP_W-403,4100,358172.04,28.6
2023-12-01,2023,12,Q4,BrandC,CNS,West,W-403,REP_W-403,4102,363464.14,11.16
2021-01-01,2021,1,Q1,BrandD,Respiratory,North,N-101,REP_N-101,3274,268670.72,8.01
2021-02-01,2021,2,Q1,BrandD,Respiratory,North,N-101,REP_N-101,3373,280861.79,29.96
2021-03-01,2021,3,Q1,BrandD,Respiratory,North,N-101,REP_N-101,2958,247925.66,28.25
2021-04-01,2021,4,Q2,BrandD,Respiratory,North,N-101,REP_N-101,3725,310414.1,25.82
2021-05-01,2021,5,Q2,BrandD,Respiratory,North,N-101,REP_N-101,3587,300135.76,12.03
2021-06-01,2021,6,Q2,BrandD,Respiratory,North,N-101,REP_N-101,3710,312182.97,10.89
2021-07-01,2021,7,Q3,BrandD,Respiratory,North,N-101,REP_N-101,3715,302708.32,9.62
2021-08-01,2021,8,Q3,BrandD,Respiratory,North,N-101,REP_N-101,3581,292479.47,25.38
2021-09-01,2021,9,Q3,BrandD,Respiratory,North,N-101,REP_N-101,3907,309489.39,30.29
2021-10-01,2021,10,Q4,BrandD,Respiratory,North,N-101,REP_N-101,3399,290119.96,18.33
2021-11-01,2021,11,Q4,BrandD,Respiratory,North,N-101,REP_N-101,3018,252910.75,10.86
2021-12-01,2021,12,Q4,BrandD,Respiratory,North,N-101,REP_N-101,3234,276607.08,20.3
2022-01-01,2022,1,Q1,BrandD,Respiratory,North,N-101,REP_N-101,3483,285149.65,16.37
2022-02-01,2022,2,Q1,BrandD,Respiratory,North,N-101,REP_N-101,3968,332582.52,17.0
2022-03-01,2022,3,Q1,BrandD,Respiratory,North,N-101,REP_N-101,3965,333596.1,22.91
2022-04-01,2022,4,Q2,BrandD,Respiratory,North,N-101,REP_N-101,3649,302261.25,25.25
2022-05-01,2022,5,Q2,BrandD,Respiratory,North,N-101,REP_N-101,5022,407648.24,10.65
2022-06-01,2022,6,Q2,BrandD,Respiratory,North,N-101,REP_N-101,4286,371598.26,8.85
2022-07-01,2022,7,Q3,BrandD,Respiratory,North,N-101,REP_N-101,4667,401920.97,31.86
2022-08-01,2022,8,Q3,BrandD,Respiratory,North,N-101,REP_N-101,4056,337196.92,13.59
2022-09-01,2022,9,Q3,BrandD,Respiratory,North,N-101,REP_N-101,4184,354092.56,9.29
2022-10-01,2022,10,Q4,BrandD,Respiratory,North,N-101,REP_N-101,4162,345291.99,12.56
2022-11-01,2022,11,Q4,BrandD,Respiratory,North,N-101,REP_N-101,4203,345097.66,8.93
2022-12-01,2022,12,Q4,BrandD,Respiratory,North,N-101,REP_N-101,4139,359417.73,17.4
2023-01-01,2023,1,Q1,BrandD,Respiratory,North,N-101,REP_N-101,4163,337210.02,27.26
2023-02-01,2023,2,Q1,BrandD,Respiratory,North,N-101,REP_N-101,3904,325191.1,16.19
2023-03-01,2023,3,Q1,BrandD,Respiratory,North,N-101,REP_N-101,4007,336253.62,18.66
2023-04-01,2023,4,Q2,BrandD,Respiratory,North,N-101,REP_N-101,4566,395150.41,24.21
2023-05-01,2023,5,Q2,BrandD,Respiratory,North,N-101,REP_N-101,4986,425193.63,20.21
2023-06-01,2023,6,Q2,BrandD,Respiratory,North,N-101,REP_N-101,4593,371910.83,28.67
2023-07-01,2023,7,Q3,BrandD,Respiratory,North,N-101,REP_N-101,5131,429827.24,28.78
2023-08-01,2023,8,Q3,BrandD,Respiratory,North,N-101,REP_N-101,5195,435395.81,8.24
2023-09-01,2023,9,Q3,BrandD,Respiratory,North,N-101,REP_N-101,4088,340909.29,26.67
2023-10-01,2023,10,Q4,BrandD,Respiratory,North,N-101,REP_N-101,3990,338406.9,19.06
2023-11-01,2023,11,Q4,BrandD,Respiratory,North,N-101,REP_N-101,4166,339171.97,31.73
2023-12-01,2023,12,Q4,BrandD,Respiratory,North,N-101,REP_N-101,4323,359200.63,19.6
2021-01-01,2021,1,Q1,BrandD,Respiratory,North,N-102,REP_N-102,3063,280075.37,15.53
2021-02-01,2021,2,Q1,BrandD,Respiratory,North,N-102,REP_N-102,2670,245984.23,23.26
2021-03-01,2021,3,Q1,BrandD,Respiratory,North,N-102,REP_N-102,3382,304099.85,16.54
2021-04-01,2021,4,Q2,BrandD,Respiratory,North,N-102,REP_N-102,3293,295961.16,11.56
2021-05-01,2021,5,Q2,BrandD,Respiratory,North,N-102,REP_N-102,3146,280598.3,22.32
2021-06-01,2021,6,Q2,BrandD,Respiratory,North,N-102,REP_N-102,3514,312055.87,27.55
2021-07-01,2021,7,Q3,BrandD,Respiratory,North,N-102,REP_N-102,3516,314704.19,17.17
2021-08-01,2021,8,Q3,BrandD,Respiratory,North,N-102,REP_N-102,3966,365000.33,11.17
2021-09-01,2021,9,Q3,BrandD,Respiratory,North,N-102,REP_N-102,3191,287514.5,12.72
2021-10-01,2021,10,Q4,BrandD,Respiratory,North,N-102,REP_N-102,3181,294821.93,13.7
2021-11-01,2021,11,Q4,BrandD,Respiratory,North,N-102,REP_N-102,3427,314610.49,15.2
2021-12-01,2021,12,Q4,BrandD,Respiratory,North,N-102,REP_N-102,2953,260241.9,23.43
2022-01-01,2022,1,Q1,BrandD,Respiratory,North,N-102,REP_N-102,3225,299736.41,22.42
2022-02-01,2022,2,Q1,BrandD,Respiratory,North,N-102,REP_N-102,3038,283224.92,24.71
2022-03-01,2022,3,Q1,BrandD,Respiratory,North,N-102,REP_N-102,4072,366138.93,16.7
